algorithm_name,exp_time,data_name,data_type,data_shape,actual_ratio,psnr,ssim,compression_time_seconds,decompression_time_seconds,original_data_path,decompressed_data_path,config_path
SCI,_20240328_163052.149,brain-64_128-64_128-192_256,HiPCT-brain,"64,64,64,1",1013.2613636363636,26.610092181341084,0.9515234138412463,205.79916548728943,0.01896977424621582,dataset/brain/64x64x64/brain-64_128-64_128-192_256.tif,/home/tew/src/moeinc/outputs/SingleExp_20240328_163052.149/checkpoints/steps_10000/decompressed/brain-64_128-64_128-192_256_decompressed.tif,/home/tew/src/moeinc/config/test.yaml
SCI,_20240328_163052.149,brain-64_128-64_128-192_256,HiPCT-brain,"64,64,64,1",1013.2613636363636,28.5861339826838,0.9564042744951942,411.1789984703064,0.018938541412353516,dataset/brain/64x64x64/brain-64_128-64_128-192_256.tif,/home/tew/src/moeinc/outputs/SingleExp_20240328_163052.149/checkpoints/steps_20000/decompressed/brain-64_128-64_128-192_256_decompressed.tif,/home/tew/src/moeinc/config/test.yaml
SCI,_20240328_163052.149,brain-64_128-64_128-192_256,HiPCT-brain,"64,64,64,1",1013.2613636363636,30.733069248399467,0.9595540760874117,616.4653704166412,0.018886804580688477,dataset/brain/64x64x64/brain-64_128-64_128-192_256.tif,/home/tew/src/moeinc/outputs/SingleExp_20240328_163052.149/checkpoints/steps_30000/decompressed/brain-64_128-64_128-192_256_decompressed.tif,/home/tew/src/moeinc/config/test.yaml
SCI,_20240328_163052.149,brain-64_128-64_128-192_256,HiPCT-brain,"64,64,64,1",1013.2613636363636,32.500064619053305,0.9611413215081877,821.4000899791718,0.018965482711791992,dataset/brain/64x64x64/brain-64_128-64_128-192_256.tif,/home/tew/src/moeinc/outputs/SingleExp_20240328_163052.149/checkpoints/steps_40000/decompressed/brain-64_128-64_128-192_256_decompressed.tif,/home/tew/src/moeinc/config/test.yaml
SCI,_20240328_163052.149,brain-64_128-64_128-192_256,HiPCT-brain,"64,64,64,1",1013.2613636363636,32.8680367443867,0.9614094876685163,1026.885734796524,0.01894235610961914,dataset/brain/64x64x64/brain-64_128-64_128-192_256.tif,/home/tew/src/moeinc/outputs/SingleExp_20240328_163052.149/checkpoints/steps_50000/decompressed/brain-64_128-64_128-192_256_decompressed.tif,/home/tew/src/moeinc/config/test.yaml
